,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
1855,22.0,1.037702e-06,0.4623761235068499,0.33,0.6,0.3,6,0.3886737336326362
1856,72.0,2.605374e-06,0.3358081032608873,0.33,0.6,0.3,6,0.5862694804307115
1857,105.0,2.283364e-07,0.5048646645913661,0.33,0.6,0.3,6,1.3266259606260262
1858,130.0,1.669282e-06,0.2622177632997742,0.33,0.6,0.3,6,0.9079753009903808
1859,147.0,4.165501e-08,0.8571089341893378,0.33,0.6,0.3,6,1.7951317868139838
1860,2909632847.0,2.639332e-08,0.0,0.33,0.6,0.3,6,5.202208588189566
1861,906368509.0,2.327333e-08,0.0,0.33,0.6,0.3,6,9.547434671509501
1862,3783228500.0,2.327333e-08,0.0,0.33,0.6,0.3,6,1.9970518442274687
1863,4019363830.0,2.2025e-08,0.0,0.33,0.6,0.3,6,1.5247675696582685
1864,3016084464.0,4.155138e-08,0.0,0.33,0.6,0.3,6,1.8656913557073747
1865,51.0,3.098515e-06,0.38827380023604696,0.33,0.6,0.3,8,0.5172597206975558
1866,52.0,4.405e-08,0.231,0.33,0.6,0.3,8,1.7351316388213036
1867,103.0,1.763399e-06,0.2980601435200809,0.33,0.6,0.3,8,0.8555901954779811
1868,120.0,9.670777e-07,0.2559887380300467,0.33,0.6,0.3,8,1.2549217004267708
1869,56.0,1.225386e-07,0.5738748568024199,0.33,0.6,0.3,9,1.7048591983594124
1870,69.0,1.299715e-06,0.24935176757835836,0.33,0.6,0.3,9,0.9603968080506753
1871,116.0,3.713634e-06,0.36245842592734473,0.33,0.6,0.3,9,0.5083077476930977
1872,147.0,8.935056e-08,0.569417248196318,0.33,0.6,0.3,9,1.5512836193595625
1873,2215785330.0,2.63407e-08,0.9975370540056475,0.33,0.6,0.3,9,5.202633746936138
1874,847040419.0,2.278053e-08,0.0,0.33,0.6,0.3,9,9.543545682921238
1875,29.0,2.464853e-06,0.3415873600089234,0.33,0.6,0.3,10,0.47881334968979045
1876,105.0,2.922107e-06,0.3336611853924594,0.33,0.6,0.3,10,0.8034926949934007
1877,117.0,2.409777e-07,0.48279208368492194,0.33,0.6,0.3,10,1.4877773193474728
1878,134.0,1.3215e-07,0.231,0.33,0.6,0.3,10,1.664000676220508
1879,1172086036.0,2.667263e-08,0.0,0.33,0.6,0.3,10,5.2024358186988
1880,63.0,1.980184e-06,0.45165468375646306,0.33,0.6,0.3,11,0.4590412533850473
1881,73.0,2.989982e-06,0.29412585136141145,0.33,0.6,0.3,11,0.7295554791366411
1882,109.0,6.482901e-07,0.25219125508186846,0.33,0.6,0.3,11,1.1857329335524638
1883,139.0,8.81e-08,0.231,0.33,0.6,0.3,11,1.7215272510717843
1884,145.0,4.405e-08,0.231,0.33,0.6,0.3,11,1.5429892677377264
1885,1249238030.0,2.266795e-08,0.0,0.33,0.6,0.3,11,5.20269334491963
1886,38.0,2.894555e-06,0.3771614075207657,0.33,0.6,0.3,12,0.5093239808652601
